0,1,2,3
https://openalex.org/W2107539045,1992,37,https://openalex.org/A5073167345
https://openalex.org/W2160967332,2014,21,https://openalex.org/A5073167345
https://openalex.org/W1563690120,2016,18,https://openalex.org/A5073167345
https://openalex.org/W2928652170,2019,17,https://openalex.org/A5073167345
https://openalex.org/W2996041295,2020,15,https://openalex.org/A5073167345
https://openalex.org/W2113952314,2003,33,https://openalex.org/A5073167345
https://openalex.org/W1973748706,2008,26,https://openalex.org/A5073167345
https://openalex.org/W2099151635,2013,18,https://openalex.org/A5073167345
https://openalex.org/W2946429114,2019,14,https://openalex.org/A5073167345
https://openalex.org/W2163264934,2011,14,https://openalex.org/A5073167345
https://openalex.org/W2165439176,2015,13,https://openalex.org/A5073167345
https://openalex.org/W2344353682,2016,11,https://openalex.org/A5073167345
https://openalex.org/W1993642633,2009,11,https://openalex.org/A5073167345
https://openalex.org/W2126058386,1999,14,https://openalex.org/A5073167345
https://openalex.org/W2098228829,1993,13,https://openalex.org/A5073167345
https://openalex.org/W2745272116,2018,126,https://openalex.org/A5073167345
https://openalex.org/W2487146608,2016,56,https://openalex.org/A5073167345
https://openalex.org/W2100981536,2014,44,https://openalex.org/A5073167345
https://openalex.org/W138307710,2012,39,https://openalex.org/A5073167345
https://openalex.org/W2140210346,2007,34,https://openalex.org/A5073167345
https://openalex.org/W1753651734,2008,32,https://openalex.org/A5073167345
https://openalex.org/W2296129337,2015,21,https://openalex.org/A5073167345
https://openalex.org/W2510360068,2016,15,https://openalex.org/A5073167345
https://openalex.org/W1982960163,1995,32,https://openalex.org/A5073167345
https://openalex.org/W2009656095,2015,14,https://openalex.org/A5073167345
https://openalex.org/W2808158873,2018,13,https://openalex.org/A5073167345
https://openalex.org/W2024925359,2002,26,https://openalex.org/A5073167345
https://openalex.org/W3123237457,2003,23,https://openalex.org/A5073167345
https://openalex.org/W1979222721,2004,22,https://openalex.org/A5073167345
https://openalex.org/W2024083105,2015,11,https://openalex.org/A5073167345
https://openalex.org/W2145838030,2002,17,https://openalex.org/A5073167345
